CategoryID,CategoryNumber,CategoryName
65424,2,User Experience
65425,3,Customer Service
65426,3,Customer Service
65427,5,Customer Service
65428,2,Pricing
65429,4,Customer Service
65430,4,User Experience
65431,5,Delivery
65432,1,Delivery
65433,1,Pricing
65434,2,User Experience
65435,3,Pricing
65436,4,Delivery
65437,1,Customer Service
65438,3,Customer Service
65439,5,Product Quality
65440,5,Delivery
65441,5,Product Quality
65442,2,Pricing
65443,2,Customer Service
65444,2,Pricing
65445,3,Pricing
65446,3,Pricing
65447,5,Customer Service
65448,1,Product Quality
65449,1,Pricing
65450,2,Product Quality
65451,4,Delivery
65452,1,Customer Service
65453,2,Pricing
65454,2,Delivery
65455,5,Delivery
65456,4,Pricing
65457,4,User Experience
65458,3,Pricing
65459,2,Customer Service
65460,5,Product Quality
65461,2,Customer Service
65462,2,Delivery
65463,1,Delivery
65464,4,Delivery
65465,2,Pricing
65466,4,Pricing
65467,1,Customer Service
65468,4,Delivery
65469,3,Product Quality
65470,4,Pricing
65471,5,User Experience
65472,2,Pricing
65473,3,Customer Service
65474,2,Delivery
65475,1,Pricing
65476,4,Customer Service
65477,1,User Experience
65478,2,Product Quality
65479,5,Pricing
65480,5,Product Quality
65481,2,Delivery
65482,2,Pricing
65483,3,Product Quality
65484,3,Customer Service
65485,3,User Experience
65486,4,Pricing
65487,2,Product Quality
65488,1,Delivery
65489,2,Delivery
65490,5,User Experience
65491,1,Pricing
65492,4,Customer Service
65493,2,Customer Service
65494,5,Customer Service
65495,1,User Experience
65496,2,User Experience
65497,4,User Experience
65498,5,Customer Service
65499,2,Delivery
65500,2,Delivery
65501,3,Product Quality
65502,5,User Experience
65503,1,User Experience
65504,3,Product Quality
65505,5,Pricing
65506,5,Delivery
65507,2,Pricing
65508,5,Product Quality
65509,5,Pricing
65510,5,Pricing
65511,3,Customer Service
65512,5,Customer Service
65513,2,Product Quality
65514,3,Product Quality
65515,5,Customer Service
65516,1,Customer Service
65517,1,Customer Service
65518,1,Product Quality
65519,1,Delivery
65520,3,Customer Service
65521,3,Pricing
65522,4,Pricing
65523,4,User Experience
65524,1,Delivery
65525,5,Delivery
65526,5,User Experience
65527,3,Customer Service
65528,3,Product Quality
65529,1,Customer Service
65530,1,Pricing
65531,1,Product Quality
65532,3,Product Quality
65533,1,Delivery
65534,3,Pricing
65535,3,Delivery
65536,5,Delivery
65537,2,User Experience
65538,5,User Experience
65539,1,Customer Service
65540,3,Product Quality
65541,1,Product Quality
65542,3,Product Quality
65543,5,Product Quality
65544,3,Customer Service
65545,5,Customer Service
65546,3,Customer Service
65547,4,Product Quality
65548,4,User Experience
65549,5,Pricing
65550,1,Pricing
65551,4,Pricing
65552,4,Delivery
65553,3,Product Quality
65554,5,Pricing
65555,4,User Experience
65556,4,User Experience
65557,4,User Experience
65558,5,User Experience
65559,3,User Experience
65560,1,Pricing
65561,5,User Experience
65562,1,Product Quality
65563,1,Delivery
65564,1,Delivery
65565,3,Customer Service
65566,4,User Experience
65567,1,Pricing
65568,3,Pricing
65569,3,User Experience
65570,1,Delivery
65571,4,User Experience
65572,4,Product Quality
65573,2,Delivery
65574,1,Delivery
65575,3,Customer Service
65576,5,User Experience
65577,1,Delivery
65578,3,Product Quality
65579,3,Customer Service
65580,4,Customer Service
65581,5,User Experience
65582,1,Pricing
65583,4,Delivery
65584,5,Customer Service
65585,1,Delivery
65586,1,Product Quality
65587,2,Pricing
65588,2,Delivery
65589,1,Customer Service
65590,2,Product Quality
65591,1,Pricing
65592,5,Customer Service
65593,5,Product Quality
65594,5,Delivery
65595,2,Product Quality
65596,3,Product Quality
65597,5,Customer Service
65598,3,Pricing
65599,1,Delivery
65600,5,Pricing
65601,5,Delivery
65602,3,Customer Service
65603,2,Delivery
65604,4,User Experience
65605,1,Delivery
65606,2,User Experience
65607,4,Delivery
65608,2,User Experience
65609,5,User Experience
65610,3,Delivery
65611,1,Product Quality
65612,3,Pricing
65613,1,Customer Service
65614,2,Pricing
65615,5,Product Quality
65616,2,Delivery
65617,3,Delivery
65618,4,User Experience
65619,1,Customer Service
65620,4,User Experience
65621,4,Delivery
65622,1,Delivery
65623,4,Pricing
65624,3,User Experience
65625,2,Product Quality
65626,5,Customer Service
65627,4,Customer Service
65628,3,Delivery
65629,4,Product Quality
65630,4,User Experience
65631,5,Customer Service
65632,2,Pricing
65633,2,Delivery
65634,3,Delivery
65635,3,Pricing
65636,5,Customer Service
65637,1,Pricing
65638,3,Product Quality
65639,4,Delivery
65640,2,User Experience
65641,5,User Experience
65642,1,Pricing
65643,5,Pricing
65644,1,Delivery
65645,3,Product Quality
65646,4,User Experience
65647,1,Customer Service
65648,1,Pricing
65649,4,User Experience
65650,1,User Experience
65651,4,Product Quality
65652,5,Pricing
65653,2,User Experience
65654,2,Product Quality
65655,3,Product Quality
65656,4,User Experience
65657,3,Pricing
65658,1,Delivery
65659,4,Delivery
65660,1,Pricing
65661,1,User Experience
65662,3,Product Quality
65663,2,Delivery
65664,5,Delivery
65665,3,Delivery
65666,1,Delivery
65667,2,Pricing
65668,3,Product Quality
65669,3,Product Quality
65670,3,Product Quality
65671,5,Customer Service
65672,2,Delivery
65673,5,Customer Service
65674,4,Pricing
65675,3,User Experience
65676,2,Delivery
65677,5,Customer Service
65678,5,Product Quality
65679,5,Customer Service
65680,5,Product Quality
65681,3,Product Quality
65682,4,Customer Service
65683,1,Delivery
65684,3,Pricing
65685,1,Product Quality
65686,5,User Experience
65687,4,Pricing
65688,3,Customer Service
65689,3,Customer Service
65690,2,Customer Service
65691,4,Delivery
65692,1,Pricing
65693,1,Product Quality
65694,2,Product Quality
65695,5,Customer Service
65696,1,Pricing
65697,2,Product Quality
65698,2,Pricing
65699,1,Customer Service
65700,2,Delivery
65701,3,Pricing
65702,1,Pricing
65703,4,Delivery
65704,2,Pricing
65705,2,User Experience
65706,1,Product Quality
65707,5,User Experience
65708,5,User Experience
65709,5,Product Quality
65710,2,Product Quality
65711,3,Delivery
65712,3,User Experience
65713,3,Delivery
65714,5,User Experience
65715,4,Delivery
65716,3,Product Quality
65717,1,Customer Service
65718,4,Delivery
65719,2,Pricing
65720,2,Delivery
65721,2,User Experience
65722,4,Delivery
65723,4,User Experience
65724,2,Delivery
65725,2,Pricing
65726,4,User Experience
65727,3,User Experience
65728,3,User Experience
65729,5,Product Quality
65730,3,Pricing
65731,4,User Experience
65732,3,Pricing
65733,4,Delivery
65734,2,Customer Service
65735,3,Delivery
65736,1,Product Quality
65737,2,Customer Service
65738,3,User Experience
65739,2,Pricing
65740,1,Product Quality
65741,2,Delivery
65742,2,Pricing
65743,5,Product Quality
65744,2,Product Quality
65745,3,Customer Service
65746,4,Delivery
65747,2,Delivery
65748,2,Delivery
65749,3,Delivery
65750,2,Pricing
65751,5,Customer Service
65752,1,User Experience
65753,4,Delivery
65754,2,User Experience
65755,3,Delivery
65756,4,User Experience
65757,1,Pricing
65758,2,Product Quality
65759,3,User Experience
65760,5,Product Quality
65761,2,Pricing
65762,3,Customer Service
65763,4,Pricing
65764,4,Customer Service
65765,4,Product Quality
65766,4,Product Quality
65767,3,Product Quality
65768,3,Product Quality
65769,4,Customer Service
65770,2,Delivery
65771,5,Pricing
65772,3,Pricing
65773,2,Customer Service
65774,4,Product Quality
65775,3,Pricing
65776,4,Delivery
65777,4,Pricing
65778,5,Pricing
65779,2,Pricing
65780,4,Product Quality
65781,2,Delivery
65782,2,Customer Service
65783,4,Customer Service
65784,2,Product Quality
65785,3,Pricing
65786,2,Pricing
65787,2,Delivery
65788,5,Pricing
65789,1,Product Quality
65790,2,Delivery
65791,1,Customer Service
65792,2,Delivery
65793,1,Delivery
65794,5,User Experience
65795,3,Pricing
65796,3,User Experience
65797,3,Pricing
65798,4,Customer Service
65799,5,User Experience
65800,2,Product Quality
65801,4,Customer Service
65802,3,Customer Service
65803,4,Pricing
65804,4,Pricing
65805,3,User Experience
65806,3,Product Quality
65807,3,User Experience
65808,2,Customer Service
65809,2,Product Quality
65810,1,Product Quality
65811,4,Delivery
65812,3,Customer Service
65813,5,Product Quality
65814,2,Pricing
65815,1,Pricing
65816,4,Customer Service
65817,1,Delivery
65818,5,Delivery
65819,3,Pricing
65820,1,Pricing
65821,4,Product Quality
65822,3,Delivery
65823,3,Product Quality
65824,5,Pricing
65825,2,Pricing
65826,1,Delivery
65827,1,Product Quality
65828,5,Delivery
65829,3,Delivery
65830,5,User Experience
65831,5,User Experience
65832,1,Pricing
65833,1,Pricing
65834,1,Product Quality
65835,1,Delivery
65836,1,User Experience
65837,2,Delivery
65838,4,Customer Service
65839,5,Delivery
65840,1,Pricing
65841,2,Delivery
65842,2,Pricing
65843,5,Product Quality
65844,3,User Experience
65845,4,Pricing
65846,1,Product Quality
65847,3,Delivery
65848,3,User Experience
65849,3,Delivery
65850,2,Product Quality
65851,3,Pricing
65852,2,Customer Service
65853,5,User Experience
65854,1,Delivery
65855,1,User Experience
65856,1,Pricing
65857,1,Delivery
65858,5,Customer Service
65859,3,Customer Service
65860,3,Delivery
65861,1,User Experience
65862,2,Product Quality
65863,2,Pricing
65864,1,User Experience
65865,2,Pricing
65866,2,Pricing
65867,3,Delivery
65868,3,Product Quality
65869,3,Pricing
65870,1,Pricing
65871,5,Pricing
65872,4,User Experience
65873,1,Product Quality
65874,1,Pricing
65875,2,Customer Service
65876,1,User Experience
65877,3,Product Quality
65878,2,Product Quality
65879,5,Customer Service
65880,3,Product Quality
65881,4,Product Quality
65882,5,User Experience
65883,2,Product Quality
65884,5,User Experience
65885,3,User Experience
65886,2,User Experience
65887,4,User Experience
65888,5,Customer Service
65889,3,User Experience
65890,2,Customer Service
65891,4,Pricing
65892,4,User Experience
65893,5,User Experience
65894,1,Customer Service
65895,1,Product Quality
65896,2,User Experience
65897,4,Delivery
65898,2,User Experience
65899,1,Delivery
65900,5,Product Quality
65901,4,Product Quality
65902,2,Delivery
65903,1,Product Quality
65904,4,Delivery
65905,3,User Experience
65906,4,Pricing
65907,3,Pricing
65908,1,User Experience
65909,2,Delivery
65910,2,Pricing
65911,1,User Experience
65912,4,Delivery
65913,3,Delivery
65914,3,Delivery
65915,4,Product Quality
65916,4,Product Quality
65917,2,Customer Service
65918,3,User Experience
65919,4,User Experience
65920,5,User Experience
65921,1,Customer Service
65922,5,Product Quality
65923,1,Delivery
65924,5,User Experience
65925,1,User Experience
65926,4,Delivery
65927,5,User Experience
65928,5,Product Quality
65929,2,Pricing
65930,2,Product Quality
65931,5,Customer Service
65932,3,Delivery
65933,4,Customer Service
65934,2,User Experience
65935,4,User Experience
65936,3,Customer Service
65937,2,Delivery
65938,2,User Experience
65939,2,Customer Service
65940,4,User Experience
65941,2,Pricing
65942,5,Product Quality
65943,5,Product Quality
65944,5,Pricing
65945,4,Customer Service
65946,5,Product Quality
65947,4,Customer Service
65948,5,User Experience
65949,2,Delivery
65950,5,Customer Service
65951,4,Pricing
65952,1,Product Quality
65953,1,Pricing
65954,3,Pricing
65955,5,Customer Service
65956,5,User Experience
65957,1,Delivery
65958,2,User Experience
65959,1,Product Quality
65960,1,User Experience
65961,2,Product Quality
65962,1,Customer Service
65963,3,Product Quality
65964,4,Delivery
65965,3,User Experience
65966,5,User Experience
65967,3,Pricing
65968,1,Product Quality
65969,2,User Experience
65970,5,Delivery
65971,1,User Experience
65972,5,Delivery
65973,1,Product Quality
65974,5,Pricing
65975,1,Product Quality
65976,4,Customer Service
65977,2,Customer Service
65978,5,User Experience
65979,1,Product Quality
65980,1,Delivery
65981,5,User Experience
65982,4,Product Quality
65983,1,Product Quality
65984,1,User Experience
65985,1,Customer Service
65986,5,Customer Service
65987,1,Delivery
65988,1,User Experience
65989,5,Customer Service
65990,4,Product Quality
65991,4,User Experience
65992,3,User Experience
65993,2,Pricing
65994,4,Customer Service
65995,1,User Experience
65996,1,Pricing
65997,4,Delivery
65998,2,Delivery
65999,5,Pricing
66000,1,User Experience
66001,3,Product Quality
66002,5,User Experience
66003,3,Customer Service
66004,4,User Experience
66005,4,User Experience
66006,1,Customer Service
66007,2,User Experience
66008,5,User Experience
66009,3,Customer Service
66010,4,User Experience
66011,3,Delivery
66012,4,User Experience
66013,4,Pricing
66014,5,Customer Service
66015,3,Product Quality
66016,3,Product Quality
66017,5,Delivery
66018,3,Customer Service
66019,5,Customer Service
66020,5,Delivery
66021,2,User Experience
66022,2,Delivery
66023,5,Pricing
66024,3,Pricing
66025,1,Pricing
66026,4,Delivery
66027,5,Delivery
66028,2,Product Quality
66029,2,Customer Service
66030,5,Delivery
66031,2,Customer Service
66032,3,User Experience
66033,4,Delivery
66034,3,User Experience
66035,5,Delivery
66036,5,User Experience
66037,5,Pricing
66038,4,User Experience
66039,5,Pricing
66040,3,Product Quality
66041,2,Customer Service
66042,2,Pricing
66043,2,Pricing
66044,1,Delivery
66045,5,Product Quality
66046,5,Pricing
66047,5,Delivery
66048,5,Pricing
66049,2,Pricing
66050,5,User Experience
66051,1,Delivery
66052,2,Delivery
66053,5,Delivery
66054,5,Product Quality
66055,5,Product Quality
66056,3,Delivery
66057,1,Delivery
66058,3,User Experience
66059,1,Pricing
66060,3,User Experience
66061,4,User Experience
66062,1,Customer Service
66063,4,Delivery
66064,4,User Experience
66065,5,Delivery
66066,4,Delivery
66067,3,User Experience
66068,2,Delivery
66069,2,Product Quality
66070,1,Product Quality
66071,2,Product Quality
66072,4,Pricing
66073,1,User Experience
66074,4,User Experience
66075,1,User Experience
66076,3,Customer Service
66077,3,User Experience
66078,2,Delivery
66079,1,Customer Service
66080,5,Product Quality
66081,2,Delivery
66082,3,Pricing
66083,3,Delivery
66084,1,Customer Service
66085,1,Product Quality
66086,2,User Experience
66087,2,Product Quality
66088,2,User Experience
66089,2,Product Quality
66090,2,Customer Service
66091,2,Pricing
66092,3,Customer Service
66093,5,Customer Service
66094,2,Delivery
66095,4,Customer Service
66096,5,Delivery
66097,3,Pricing
66098,5,Pricing
66099,5,User Experience
66100,4,Pricing
66101,3,Pricing
66102,1,Customer Service
66103,3,User Experience
66104,3,Customer Service
66105,4,Product Quality
66106,1,User Experience
66107,4,Pricing
66108,5,Delivery
66109,3,Customer Service
66110,3,Customer Service
66111,2,Customer Service
66112,5,Product Quality
66113,1,Product Quality
66114,1,Delivery
66115,3,Customer Service
66116,2,User Experience
66117,3,Product Quality
66118,1,Product Quality
66119,2,User Experience
66120,1,User Experience
66121,3,Product Quality
66122,5,Customer Service
66123,2,Delivery
66124,5,Product Quality
66125,3,Delivery
66126,2,User Experience
66127,5,Product Quality
66128,3,User Experience
66129,5,Pricing
66130,1,Product Quality
66131,1,User Experience
66132,4,Product Quality
66133,5,User Experience
66134,4,Delivery
66135,4,Customer Service
66136,4,Product Quality
66137,5,Delivery
66138,4,Pricing
66139,4,Delivery
66140,5,Pricing
66141,3,Customer Service
66142,4,User Experience
66143,2,Product Quality
66144,3,Customer Service
66145,3,Delivery
66146,5,Customer Service
66147,5,Pricing
66148,5,Delivery
66149,4,Pricing
66150,4,Pricing
66151,2,Delivery
66152,3,Pricing
66153,4,User Experience
66154,1,Delivery
66155,1,Customer Service
66156,1,User Experience
66157,1,Product Quality
66158,1,User Experience
66159,2,Product Quality
66160,1,Delivery
66161,3,Product Quality
66162,4,User Experience
66163,2,Delivery
66164,1,Product Quality
66165,3,User Experience
66166,5,User Experience
66167,2,Customer Service
66168,2,Pricing
66169,3,User Experience
66170,5,Customer Service
66171,4,Customer Service
66172,5,Product Quality
66173,1,User Experience
66174,4,Product Quality
66175,2,Product Quality
66176,4,Product Quality
66177,4,Pricing
66178,5,Delivery
66179,1,Pricing
66180,4,Product Quality
66181,4,User Experience
66182,1,Delivery
66183,1,Customer Service
66184,5,User Experience
66185,5,Product Quality
66186,2,Customer Service
66187,2,Delivery
66188,1,Pricing
66189,2,Delivery
66190,3,Product Quality
66191,2,Product Quality
66192,2,Pricing
66193,3,Customer Service
66194,1,Delivery
66195,1,User Experience
66196,2,Pricing
66197,2,Delivery
66198,5,Pricing
66199,2,Customer Service
66200,5,User Experience
66201,1,Customer Service
66202,2,Delivery
66203,3,Pricing
66204,5,User Experience
66205,4,Delivery
66206,4,Delivery
66207,5,Delivery
66208,2,Product Quality
66209,1,Pricing
66210,1,User Experience
66211,5,User Experience
66212,5,Product Quality
66213,5,User Experience
66214,2,Delivery
66215,1,Product Quality
66216,5,Product Quality
66217,4,User Experience
66218,5,User Experience
66219,3,Delivery
66220,3,User Experience
66221,4,Product Quality
66222,5,Pricing
66223,1,Delivery
66224,4,Delivery
66225,3,Delivery
66226,3,Product Quality
66227,2,Pricing
66228,2,Product Quality
66229,2,Customer Service
66230,4,Delivery
66231,5,Delivery
66232,1,Pricing
66233,1,Customer Service
66234,4,Product Quality
66235,5,Pricing
66236,3,User Experience
66237,3,Product Quality
66238,5,Customer Service
66239,2,Customer Service
66240,3,Product Quality
66241,5,Pricing
66242,1,Customer Service
66243,5,Product Quality
66244,3,Customer Service
66245,2,Pricing
66246,1,User Experience
66247,1,Pricing
66248,4,Pricing
66249,3,Customer Service
66250,2,Product Quality
66251,1,Customer Service
66252,2,Pricing
66253,1,Pricing
66254,2,Pricing
66255,5,Delivery
66256,5,Customer Service
66257,3,Product Quality
66258,2,Customer Service
66259,4,Delivery
66260,3,Product Quality
66261,3,Customer Service
66262,5,Product Quality
66263,4,User Experience
66264,1,Product Quality
66265,1,Delivery
66266,5,Delivery
66267,4,Pricing
66268,2,Pricing
66269,5,Pricing
66270,4,User Experience
66271,5,Delivery
66272,1,Delivery
66273,1,Product Quality
66274,1,User Experience
66275,5,Pricing
66276,1,Customer Service
66277,3,User Experience
66278,5,Customer Service
66279,4,Delivery
66280,5,Customer Service
66281,3,Customer Service
66282,4,Pricing
66283,5,User Experience
66284,2,Product Quality
66285,5,Pricing
66286,2,Product Quality
66287,1,Customer Service
66288,1,Product Quality
66289,1,Pricing
66290,5,User Experience
66291,1,User Experience
66292,4,Delivery
66293,2,Delivery
66294,1,Delivery
66295,1,Customer Service
66296,2,Pricing
66297,3,Product Quality
66298,4,Customer Service
66299,4,Customer Service
66300,1,Customer Service
66301,5,Pricing
66302,5,Pricing
66303,3,Delivery
66304,1,Product Quality
66305,2,Customer Service
66306,2,Product Quality
66307,4,Pricing
66308,4,User Experience
66309,1,Product Quality
66310,3,Product Quality
66311,5,Customer Service
66312,5,User Experience
66313,4,User Experience
66314,5,Pricing
66315,5,Product Quality
66316,2,Delivery
66317,4,Delivery
66318,3,User Experience
66319,4,User Experience
66320,5,User Experience
66321,1,User Experience
66322,3,Customer Service
66323,2,Delivery
66324,1,Customer Service
66325,5,User Experience
66326,1,Pricing
66327,5,Pricing
66328,2,User Experience
66329,5,Product Quality
66330,3,Customer Service
66331,1,Delivery
66332,2,Customer Service
66333,5,Product Quality
66334,5,Customer Service
66335,3,Delivery
66336,1,Pricing
66337,3,Product Quality
66338,5,Delivery
66339,3,Pricing
66340,3,Pricing
66341,1,Delivery
66342,2,Delivery
66343,5,User Experience
66344,4,Delivery
66345,4,User Experience
66346,4,Delivery
66347,1,Customer Service
66348,3,User Experience
66349,3,Product Quality
66350,3,User Experience
66351,5,User Experience
66352,2,Product Quality
66353,4,Delivery
66354,1,Pricing
66355,5,Product Quality
66356,5,Product Quality
66357,1,Delivery
66358,2,Pricing
66359,2,User Experience
66360,4,Delivery
66361,1,Pricing
66362,1,Product Quality
66363,2,User Experience
66364,5,Delivery
66365,5,Customer Service
66366,5,Product Quality
66367,5,User Experience
66368,4,Delivery
66369,5,User Experience
66370,1,Product Quality
66371,4,User Experience
66372,2,Delivery
66373,2,Delivery
66374,4,Pricing
66375,1,User Experience
66376,5,Customer Service
66377,5,Delivery
66378,3,Pricing
66379,2,Pricing
66380,3,Customer Service
66381,2,Product Quality
66382,3,Customer Service
66383,3,Customer Service
66384,1,Delivery
66385,1,Product Quality
66386,1,Pricing
66387,2,Product Quality
66388,5,Delivery
66389,4,User Experience
66390,4,User Experience
66391,4,Delivery
66392,5,User Experience
66393,4,Product Quality
66394,3,User Experience
66395,2,Delivery
66396,5,Delivery
66397,3,Delivery
66398,3,Customer Service
66399,2,Delivery
66400,3,Pricing
66401,1,Pricing
66402,1,Customer Service
66403,1,User Experience
66404,3,Delivery
66405,3,Delivery
66406,5,Pricing
66407,2,User Experience
66408,3,User Experience
66409,2,Product Quality
66410,3,Delivery
66411,3,Pricing
66412,2,Delivery
66413,1,Product Quality
66414,2,User Experience
66415,2,Customer Service
66416,4,Delivery
66417,1,Product Quality
66418,3,Customer Service
66419,5,Pricing
66420,1,User Experience
66421,5,Product Quality
66422,1,Customer Service
66423,2,Delivery
66424,4,User Experience
66425,1,User Experience
66426,1,Pricing
66427,3,Pricing
66428,3,Delivery
66429,2,Delivery
66430,2,Product Quality
66431,1,Customer Service
66432,1,User Experience
66433,5,Product Quality
66434,1,Pricing
66435,1,Pricing
66436,3,Customer Service
66437,5,Customer Service
66438,3,Customer Service
66439,5,Customer Service
66440,1,Customer Service
66441,4,Customer Service
66442,5,Delivery
66443,4,Product Quality
66444,1,User Experience
66445,1,Customer Service
66446,2,Product Quality
66447,3,Delivery
66448,3,Customer Service
66449,4,Customer Service
66450,2,Customer Service
66451,4,Delivery
66452,2,User Experience
66453,1,Delivery
66454,1,Pricing
66455,3,Customer Service
66456,3,Customer Service
66457,5,Pricing
66458,5,User Experience
66459,3,User Experience
66460,3,Product Quality
66461,5,Pricing
66462,5,Pricing
66463,5,Delivery
66464,3,Delivery
66465,1,Delivery
66466,4,Pricing
66467,1,Pricing
66468,3,User Experience
66469,4,Pricing
66470,5,Delivery
66471,4,Customer Service
66472,5,User Experience
66473,3,Pricing
66474,2,Delivery
66475,4,Delivery
66476,2,Customer Service
66477,5,User Experience
66478,4,Customer Service
66479,2,Product Quality
66480,2,Customer Service
66481,2,Pricing
66482,1,Pricing
66483,5,User Experience
66484,4,Pricing
66485,4,Pricing
66486,3,Pricing
66487,2,Delivery
66488,2,Customer Service
66489,5,Delivery
66490,1,Customer Service
66491,4,User Experience
66492,5,Customer Service
66493,4,Customer Service
66494,5,Delivery
66495,2,Pricing
66496,1,Customer Service
66497,5,Pricing
66498,1,Product Quality
66499,4,User Experience
66500,5,User Experience
66501,5,Pricing
66502,4,User Experience
66503,5,Product Quality
66504,1,Customer Service
66505,5,User Experience
66506,2,Delivery
66507,2,Pricing
66508,1,Delivery
66509,3,Delivery
66510,4,Delivery
66511,3,Pricing
66512,3,Pricing
66513,4,Product Quality
66514,1,Pricing
66515,1,User Experience
66516,5,Product Quality
66517,3,Product Quality
66518,1,User Experience
66519,1,Product Quality
66520,1,Customer Service
66521,5,Pricing
66522,3,Pricing
66523,1,Pricing
66524,4,Pricing
66525,2,Pricing
66526,1,Product Quality
66527,5,User Experience
66528,3,Delivery
66529,3,Customer Service
66530,4,Pricing
66531,2,User Experience
66532,2,User Experience
66533,3,Delivery
66534,1,Pricing
66535,4,User Experience
66536,3,Customer Service
66537,2,Delivery
66538,4,Pricing
66539,1,Customer Service
66540,5,Product Quality
66541,4,Pricing
66542,3,Pricing
66543,2,Pricing
66544,1,Pricing
66545,5,Customer Service
66546,1,User Experience
66547,2,Delivery
66548,1,User Experience
66549,5,Product Quality
66550,1,User Experience
66551,2,Delivery
66552,2,Pricing
66553,4,Pricing
66554,4,Product Quality
66555,4,Pricing
66556,3,User Experience
66557,5,Customer Service
66558,2,Delivery
66559,5,Product Quality
66560,3,User Experience
66561,2,User Experience
66562,2,Pricing
66563,1,Customer Service
66564,3,User Experience
66565,5,Pricing
66566,2,Customer Service
66567,2,Customer Service
66568,2,User Experience
66569,1,User Experience
66570,4,Delivery
66571,3,Pricing
66572,2,User Experience
66573,2,Delivery
66574,2,Delivery
66575,5,Customer Service
66576,4,Customer Service
66577,5,Pricing
66578,2,Product Quality
66579,3,Product Quality
66580,1,Pricing
66581,2,User Experience
66582,1,Pricing
66583,1,User Experience
66584,2,Product Quality
66585,4,Customer Service
66586,3,Product Quality
66587,1,Pricing
66588,3,Delivery
66589,3,Product Quality
66590,2,Pricing
66591,5,Pricing
66592,4,Product Quality
66593,5,Pricing
66594,2,Product Quality
66595,2,Pricing
66596,5,Customer Service
66597,1,Customer Service
66598,2,Product Quality
66599,3,Customer Service
66600,1,Customer Service
66601,5,Delivery
66602,2,Customer Service
66603,3,Customer Service
66604,4,Delivery
66605,2,Customer Service
66606,1,Product Quality
66607,5,Delivery
66608,5,Product Quality
66609,5,Delivery
66610,4,User Experience
66611,5,Product Quality
66612,1,Product Quality
66613,4,Customer Service
66614,1,User Experience
66615,1,Customer Service
66616,1,User Experience
66617,3,Pricing
66618,4,Product Quality
66619,2,Pricing
66620,1,Delivery
66621,2,Pricing
66622,2,Product Quality
66623,2,User Experience
66624,3,User Experience
66625,2,Pricing
66626,5,Customer Service
66627,2,Delivery
66628,2,Delivery
66629,5,Delivery
66630,1,Pricing
66631,2,Delivery
66632,5,Customer Service
66633,1,Pricing
66634,5,Customer Service
66635,5,Customer Service
66636,5,Pricing
66637,3,Customer Service
66638,4,Customer Service
66639,1,Product Quality
66640,1,Delivery
66641,1,Customer Service
66642,5,Product Quality
66643,2,Pricing
66644,1,Product Quality
66645,4,Customer Service
66646,3,Delivery
66647,1,User Experience
66648,4,Product Quality
66649,3,User Experience
66650,5,Customer Service
66651,3,Delivery
66652,5,Delivery
66653,5,User Experience
66654,1,User Experience
66655,4,User Experience
66656,1,Customer Service
66657,1,User Experience
66658,4,Pricing
66659,1,Customer Service
66660,4,User Experience
66661,5,User Experience
66662,1,User Experience
66663,3,Pricing
66664,3,Customer Service
66665,1,Product Quality
66666,1,Product Quality
66667,5,Pricing
66668,1,Product Quality
66669,4,Pricing
66670,5,Pricing
66671,4,User Experience
66672,3,Delivery
66673,4,Customer Service
66674,4,Delivery
66675,1,Customer Service
66676,1,Delivery
66677,5,Delivery
66678,2,Customer Service
66679,3,Delivery
66680,5,User Experience
66681,2,User Experience
66682,3,Delivery
66683,2,Delivery
66684,1,Product Quality
66685,3,Product Quality
66686,5,Product Quality
66687,1,User Experience
66688,5,Customer Service
66689,5,Product Quality
66690,2,Customer Service
66691,5,Customer Service
66692,1,Delivery
66693,2,Customer Service
66694,4,Customer Service
66695,2,Pricing
66696,2,Product Quality
66697,2,User Experience
66698,5,Product Quality
66699,2,Product Quality
66700,1,Delivery
66701,4,Delivery
66702,5,Delivery
66703,4,Customer Service
66704,1,Delivery
66705,1,Customer Service
66706,2,Pricing
66707,3,Delivery
66708,2,User Experience
66709,5,Customer Service
66710,5,Pricing
66711,5,User Experience
66712,3,Delivery
66713,3,Product Quality
66714,2,Customer Service
66715,5,Pricing
66716,1,User Experience
66717,3,User Experience
66718,4,Product Quality
66719,1,Customer Service
66720,2,User Experience
66721,1,Pricing
66722,1,Product Quality
66723,4,Pricing
66724,1,Delivery
66725,4,Pricing
66726,4,Product Quality
66727,5,Delivery
66728,4,Pricing
66729,4,User Experience
66730,2,User Experience
66731,2,Delivery
66732,2,Customer Service
66733,5,Product Quality
66734,4,Product Quality
66735,1,Delivery
66736,3,Pricing
66737,3,Product Quality
66738,3,Delivery
66739,4,Delivery
66740,3,Delivery
66741,5,User Experience
66742,3,Customer Service
66743,4,Pricing
66744,2,Delivery
66745,3,Customer Service
66746,4,Delivery
66747,4,Customer Service
66748,3,Delivery
66749,2,Product Quality
66750,3,Delivery
66751,2,User Experience
66752,5,Product Quality
66753,2,Delivery
66754,5,User Experience
66755,5,User Experience
66756,1,Product Quality
66757,4,Delivery
66758,2,Customer Service
66759,1,User Experience
66760,2,Product Quality
66761,2,Product Quality
66762,4,Customer Service
66763,2,User Experience
66764,3,Customer Service
66765,1,Delivery
66766,3,User Experience
66767,5,Pricing
66768,5,Product Quality
66769,1,Pricing
66770,1,Product Quality
